Tm,Player,Pos,G,GS,MP,FG,FGA,FGPercent,3P,3PA,2P,2PA,2PPercent,eFGPercent,FT,FTA,FTPercent,ORB,DRB,TRB,AST,STL,BLK,PTS,TOV,PF
TOT,MarcusThornton,SG,0.079987707,-0.813647648,-0.499632139,-0.014903331,0.118703567,-0.195262017,0.713757669,0.64655818,-0.285252778,-0.180948388,-0.300570091,0.122027165,-0.253165222,-0.372749179,0.612381046,-0.445193803,-0.722035324,-0.664375084,-0.570691838,-0.077304326,-0.60243389,0.019243754,-0.688677119,-1.208968675
BOS,MarcusThornton,SG,-0.272909863,-0.813647648,-0.346279701,0.189350745,0.261104098,-0.098071427,1.018650217,0.760982368,-0.227902698,-0.066387337,-0.411431921,0.295855795,-0.171575836,-0.307289315,0.626966526,-0.445193803,-0.661888811,-0.6215143,-0.514426446,-0.310290974,-0.367592895,0.207065107,-0.688677119,-1.072755694
PHO,MarcusThornton,SG,-1.449235095,-0.813647648,-1.156856877,-0.780856118,-0.545832248,-0.982505799,-0.658258795,0.131649335,-0.629353257,-0.725113378,0.604801518,-1.172030418,-0.742701539,-0.765508362,0.510282687,-0.570711848,-0.902474862,-0.835818224,-0.908284193,0.155682323,-0.837274886,-0.788388059,-0.688677119,-1.890033583
TOT,AnthonyTolliver,PF,1.177891256,-0.389468061,-0.083389805,-0.423411484,-0.355964872,-0.156385781,1.17109649,1.104254932,-0.916103657,-0.982875742,0.697186376,0.711113079,-0.49793338,-0.56912877,0.427631634,-0.194157713,-0.060423685,-0.107184881,-0.570691838,-0.776264272,-0.367592895,-0.281270409,-0.559847003,0.153161141
PHO,AnthonyTolliver,PF,-0.861072479,-0.813647648,-0.904920728,-0.934046676,-0.854366733,-0.729810264,0.561311395,0.417709804,-1.260204136,-1.240638107,-2.693337914,0.411741549,-0.905880311,-0.961887953,-0.136340257,-0.696229893,-0.541595786,-0.664375084,-0.795753408,-1.00925092,-0.837274886,-0.844734465,-0.817507236,-1.208968675
DET,AnthonyTolliver,PF,0.236831071,-0.389468061,0.299991292,-0.168093889,-0.142364075,-0.030038013,1.475989038,1.447527496,-0.744053417,-0.868314692,1.140633694,0.778713102,-0.253165222,-0.372749179,0.481111727,0.056878377,0.180162365,0.149979828,-0.514426446,-0.543277623,-0.132751899,-0.018320516,-0.431016887,0.834226049
PHO,P.J.Tucker,SF,1.256312939,1.615744532,1.209152179,0.189350745,0.213637254,0.115747872,0.713757669,0.760982368,-0.055852459,-0.123667862,0.438508773,0.38277011,-0.008397064,0.020010004,0.155369342,0.809986646,1.503385642,1.307221019,-0.120568698,1.786588863,-0.132751899,0.244629377,0.084303578,0.834226049
MIN,RonnyTuriaf,C,-1.723710983,-0.813647648,-1.102088149,-1.495745386,-1.590102813,-4.141199987,-0.963151343,-1.069804639,-1.317554216,-1.38383942,-4.236165043,-4.552031565,-1.069059083,-1.158267545,-3.379178627,-1.072784028,-1.203207425,-1.221565288,-0.458161053,-1.475224218,-0.837274886,-1.464544926,-1.461657817,-2.298672528
LAC,HedoTurkoglu,SF,0.628939481,-0.736524087,-0.893966982,-0.831919638,-0.878100155,0.144905049,0.561311395,0.188861429,-1.088153896,-1.154717319,0.096684798,1.251913262,-0.987469697,-1.027347817,-0.729483107,-0.947265983,-0.601742299,-0.750096654,-0.683222623,-0.776264272,-0.60243389,-0.769605924,-0.817507236,-0.800329731
BOS,EvanTurner,SG,1.413156303,1.384373848,0.88053981,0.49573186,0.569638583,0.028276341,-0.353366248,-0.211623229,0.68969858,0.792820543,-0.004938545,-0.196658658,-0.008397064,-0.045449859,0.276915008,-0.445193803,1.262799591,0.750030816,2.073781609,0.854642269,-0.367592895,0.319757918,1.630264974,0.698013067
LAC,EkpeUdoh,PF,-0.50817491,-0.813647648,-1.715497905,-1.342554829,-1.423968859,0.310129053,-0.963151343,-1.069804639,-1.145503976,-1.183357581,-0.004938545,-0.129058635,-0.905880311,-0.961887953,0.4033225,-0.821747938,-1.143060912,-1.092982933,-0.908284193,-1.00925092,-0.367592895,-1.29550571,-1.203997585,-1.481394638
MEM,BenoUdrih,PG,1.29552378,-0.35090628,-0.07243606,0.087223707,-0.071163809,0.591981765,-0.505812521,-0.383259511,0.28824802,0.105454239,0.743378805,0.402084402,-0.171575836,-0.307289315,0.767959499,-0.696229893,-0.541595786,-0.664375084,0.554616012,-0.077304326,-0.60243389,-0.018320516,-0.044526538,-0.800329731
TOR,JonasValanciunas,C,1.334734621,2.271294803,0.727187371,0.904240013,0.356037786,1.418101783,-0.963151343,-1.069804639,1.377899538,0.936021857,1.057487322,0.971856025,1.13385434,1.13282769,0.442217114,2.316203185,2.104850768,2.293019071,-0.739488016,-0.543277623,1.980817061,0.789311298,0.341963811,1.515290956
CLE,AndersonVarejao,C,-0.782650797,0.188958649,0.540973696,0.699985937,0.237370676,1.25287778,-0.963151343,-1.012592545,1.148499219,0.792820543,0.946625492,0.80768454,-0.008397064,-0.045449859,0.184540302,1.688612961,1.082360054,1.350081804,-0.289364876,0.155682323,0.571771087,0.376104323,0.213133695,0.698013067
TOR,GreivisVasquez,PG,1.413156303,0.30464399,0.519066204,0.342541303,0.498438317,-0.175823899,1.475989038,1.390315402,-0.170552618,-0.066387337,-0.208185233,0.276541503,-0.579522766,-0.634588634,0.306085968,-0.696229893,-0.060423685,-0.321488806,1.061004544,-0.077304326,-0.60243389,0.319757918,0.470793927,0.698013067
DAL,CharlieVillanueva,PF,0.707361164,-0.775085867,-0.981596947,-0.321284446,-0.237297762,-0.117509545,1.018650217,0.93261865,-0.744053417,-0.753753641,0.152115713,0.556598741,-0.824290925,-0.830968226,-0.603075614,-0.445193803,-0.361156248,-0.45007116,-0.852018801,-1.00925092,-0.132751899,-0.281270409,-0.946337352,-0.936542712
CHO,NoahVonleh,PF,-0.821861638,-0.813647648,-1.003504439,-0.882983157,-0.878100155,-0.302171667,-0.658258795,-0.783744169,-0.744053417,-0.667832853,-0.568486179,-0.418773019,-0.49793338,-0.503668906,-0.014794591,0.307914467,-0.120570198,0.021397473,-0.908284193,-1.00925092,0.102089096,-0.844734465,-0.946337352,-1.208968675
ORL,NikolaVucevic,C,1.099469574,2.039924119,1.603487022,2.844653741,2.278444963,0.94186789,-0.963151343,-1.012592545,3.557202573,3.255883133,0.604801518,0.50831301,0.72590741,0.740068507,0.276915008,2.94379341,3.127341482,3.235956337,0.104492872,0.155682323,0.806612083,2.160407167,1.114944509,1.78771692
MIA,DwyaneWade,SG,0.628939481,1.577182751,1.340597127,2.691463183,2.563246026,0.426757761,-0.200919974,-0.154411135,3.098401934,3.141322082,0.281454514,0.112370018,2.684052675,2.769324287,0.354704234,0.056878377,0.05986934,0.064258258,1.679923861,1.320615566,-0.132751899,2.573614142,2.918566137,0.016948159
TOT,DionWaiters,SG,1.334734621,0.073273307,0.88053981,0.904240013,1.210440976,-0.292452608,0.408865121,0.703770274,0.861748819,1.136503695,-0.254377662,-0.351172996,0.154781708,0.28184946,-0.07313651,-0.445193803,-0.361156248,-0.407210375,0.104492872,1.087628917,-0.132751899,0.751747027,0.341963811,0.289374122
CLE,DionWaiters,SG,-0.50817491,-0.697962306,0.464297476,0.648922418,0.878173068,-0.214700135,0.103972574,0.417709804,0.68969858,0.850101069,-0.051130974,-0.34151585,0.073192322,0.020010004,0.427631634,-0.570711848,-0.661888811,-0.707235869,0.217023657,1.553602215,-0.132751899,0.50757927,0.470793927,0.153161141
OKC,DionWaiters,SG,0.040776865,-0.042412035,1.176290942,1.057430571,1.471508617,-0.331328844,0.713757669,0.875406556,0.976448979,1.308345271,-0.365239492,-0.351172996,0.154781708,0.412769188,-0.340536976,-0.319675758,-0.120570198,-0.192906451,0.048227479,0.854642269,-0.367592895,0.920786244,0.213133695,0.425587104
MIA,HenryWalker,SF,-0.861072479,-0.3123445,0.727187371,-0.270220927,0.071236723,-0.788124619,1.933327859,2.07686053,-1.030803817,-0.95423548,-0.901071668,0.073741434,-0.579522766,-0.634588634,0.4033225,-0.696229893,0.360601903,0.021397473,-0.345630268,0.854642269,0.102089096,-0.093449057,-0.173356654,2.060142883
CHO,KembaWalker,PG,0.628939481,1.422935629,1.603487022,1.619129281,2.159777853,-0.399362257,1.17109649,1.50473959,1.377899538,1.852510262,-0.374477978,-0.409115873,2.031337586,1.852886193,0.641552006,-0.319675758,0.30045539,0.064258258,1.848720039,1.786588863,0.336930092,1.784764463,0.599624044,-0.255477804
WAS,JohnWall,PG,1.29552378,2.232733022,1.789700698,1.874446877,1.922443634,0.183781285,0.256418848,0.474921898,1.951400337,2.052992101,0.179831171,0.015798557,1.868158814,1.852886193,0.437355287,-0.445193803,1.022213541,0.535726892,4.605724271,2.485548809,0.571771087,1.841110869,3.433886602,0.834226049
BOS,GeraldWallace,SF,-0.547385751,-0.813647648,-1.167810623,-1.29149131,-1.329035171,-0.136947663,-0.963151343,-1.012592545,-1.088153896,-1.097436793,-0.365239492,-0.438087311,-0.905880311,-0.830968226,-1.43444797,-0.445193803,-0.722035324,-0.664375084,-0.852018801,-0.310290974,-0.60243389,-1.257941439,-0.688677119,-1.481394638
PHO,T.J.Warren,SF,-0.233699022,-0.775085867,-0.455817157,-0.06596685,-0.308498028,0.990463186,-0.810705069,-0.783744169,0.230897941,-0.009106812,0.937387006,0.662827348,-0.742701539,-0.830968226,0.203987608,0.182396422,-0.842328349,-0.53579273,-0.683222623,-0.310290974,-0.367592895,-0.318834679,-0.559847003,-0.527903767
IND,C.J.Watson,PG,0.432885276,-0.003850255,0.584788678,0.138287226,0.142436988,0.076871636,0.866203943,0.703770274,-0.227902698,-0.180948388,0.00429994,0.450370133,0.889086182,0.740068507,0.636690179,-0.696229893,-0.000277173,-0.192906451,1.004739152,0.854642269,-0.367592895,0.413668594,0.857284276,0.289374122
SAC,DavidWear,PF,-1.723710983,-0.813647648,-1.759312887,-1.495745386,-1.352768593,-4.141199987,-0.963151343,-0.783744169,-1.317554216,-1.240638107,-4.236165043,-4.552031565,-1.069059083,-1.158267545,-3.379178627,0.182396422,-1.503939988,-1.007261363,-0.739488016,-1.475224218,-0.837274886,-1.464544926,-1.461657817,-1.61760762
NYK,TravisWear,SF,0.19762023,-0.775085867,-0.696799561,-0.67872908,-0.617032513,-0.234138253,-0.658258795,-0.726532075,-0.514653098,-0.381430226,-0.466862836,-0.418773019,-0.742701539,-0.830968226,0.359566061,-0.319675758,-0.601742299,-0.53579273,-0.570691838,-0.776264272,-0.367592895,-0.732041654,-0.559847003,-0.800329731
WAS,MartellWebster,SF,-0.547385751,-0.813647648,-0.937781965,-1.087237233,-0.925566999,-1.575368401,-0.505812521,-0.326047417,-1.088153896,-0.95423548,-1.538527189,-1.471401948,0.154781708,0.150929732,0.267191355,-0.696229893,-0.842328349,-0.835818224,-0.739488016,-1.00925092,-0.837274886,-0.844734465,-0.559847003,-1.208968675
IND,DavidWest,PF,0.785782846,1.731429874,1.001031012,1.006367052,0.878173068,0.43647682,-0.810705069,-0.898168357,1.435249618,1.50882711,0.189069656,0.025455703,0.399549866,0.412769188,0.213711261,0.935504691,1.623678667,1.478664158,0.892208367,0.155682323,0.806612083,0.732964892,0.857284276,0.97043903
OKC,RussellWestbrook,PG,0.824993687,1.769991654,1.625394513,3.304225413,3.631250013,-0.000880836,1.018650217,1.390315402,3.327802254,3.685487073,-0.014177031,-0.158030073,5.539681186,5.256799113,0.680446619,1.312058826,1.743971692,1.692968083,3.818008776,3.417495404,-0.367592895,3.813235065,4.2068673,1.379077975
MIA,HassanWhiteside,C,0.079987707,0.420329332,0.464297476,1.10849409,0.332304364,1.962369089,-0.963151343,-1.069804639,1.607299858,0.936021857,1.565604041,1.512656208,0.236371094,1.001907962,-0.948265306,2.69275732,2.706315894,2.850209274,-0.964549585,-0.077304326,5.268590998,0.751747027,0.084303578,1.379077975
IND,ShayneWhittington,PF,-1.017915843,-0.813647648,-1.55119172,-0.985110195,-1.091700952,0.251814699,-0.810705069,-0.898168357,-0.801403497,-0.868314692,0.383077858,-0.071115758,-0.334754608,-0.372749179,0.427631634,-0.445193803,-0.902474862,-0.792957439,-0.852018801,-0.776264272,-0.60243389,-0.919863006,-1.075167468,-1.072755694
MIN,AndrewWiggins,SG,1.413156303,2.348418364,1.822561935,1.619129281,1.708842836,0.106028813,-0.200919974,-0.211623229,1.894050257,2.138912889,-0.051130974,-0.16768722,2.439284516,2.572944695,0.315809621,0.935504691,0.240308877,0.535726892,0.160758264,0.854642269,0.571771087,1.709635923,1.372604742,0.834226049
LAC,C.J.Wilcox,SG,-0.978705002,-0.813647648,-1.616914194,-1.087237233,-1.162901218,-0.049476132,-0.505812521,-0.554895793,-1.088153896,-1.126077056,0.142877227,0.402084402,-0.987469697,-1.092807681,1.482648015,-1.072784028,-1.32350045,-1.307286857,-0.795753408,-1.242237569,-0.837274886,-1.088902222,-0.817507236,-1.890033583
BRK,DeronWilliams,PG,0.864204528,1.307250287,1.263920907,0.751049456,1.091773866,-0.379924139,1.018650217,0.93261865,0.46029826,0.878741331,-0.586963151,-0.273915827,1.378622498,1.13282769,0.675584792,-0.570711848,0.360601903,0.064258258,2.692700926,0.62165562,-0.132751899,0.97713265,1.501434858,0.834226049
SAC,DerrickWilliams,PF,1.099469574,-0.582276964,0.026147651,-0.014903331,-0.023696965,0.203219403,0.103972574,0.131649335,0.001497621,-0.123667862,0.484701202,0.25722721,0.399549866,0.543688915,-0.053689204,-0.319675758,-0.180716711,-0.278628021,-0.626957231,-0.310290974,-0.60243389,0.094372295,-0.431016887,-1.072755694
TOT,ElliotWilliams,SG,-1.292391731,-0.813647648,-1.134949386,-0.934046676,-0.925566999,-0.46739567,-0.0484737,-0.268835323,-1.030803817,-0.95423548,-1.316803529,0.141341457,-0.987469697,-0.961887953,-2.163721967,-1.072784028,-1.143060912,-1.178704503,-0.514426446,-0.776264272,-0.837274886,-0.938645141,-1.075167468,-1.072755694
UTA,ElliotWilliams,SG,-1.606078459,-0.813647648,-1.222579351,-0.882983157,-0.973033842,0.349005289,0.561311395,-0.268835323,-1.202854056,-1.040156268,-2.693337914,1.763742008,-0.905880311,-0.89642809,-0.948265306,-1.072784028,-1.143060912,-1.178704503,-0.570691838,-0.543277623,-0.837274886,-0.788388059,-0.431016887,-2.026246565
NOP,ElliotWilliams,SG,-1.488445936,-0.813647648,-1.091134404,-0.985110195,-0.878100155,-0.904753327,-0.353366248,-0.268835323,-0.973453737,-0.925595217,-0.679348009,-0.727801695,-1.069059083,-0.961887953,-3.379178627,-1.072784028,-1.143060912,-1.178704503,-0.458161053,-0.776264272,-0.837274886,-1.013773682,-1.461657817,-0.391690786
TOR,LouWilliams,SG,1.334734621,-0.813647648,0.617649915,0.904240013,1.162974132,-0.214700135,1.933327859,2.134072624,0.28824802,0.33457634,0.050492369,0.141341457,2.439284516,2.049265784,0.806854112,-0.696229893,-0.541595786,-0.6215143,0.160758264,1.087628917,-0.60243389,1.44668603,0.213133695,-0.527903767
CHO,MarvinWilliams,PF,1.256312939,0.613138235,0.716233626,-0.11703037,-0.094897231,-0.020318954,0.866203943,0.875406556,-0.457303018,-0.553271802,0.383077858,0.469684425,-0.416343994,-0.438209043,0.087303769,-0.194157713,1.022213541,0.664309246,-0.289364876,0.62165562,0.336930092,-0.074666922,-0.431016887,0.289374122
TOT,MoWilliams,PG,0.864204528,0.458891113,1.044845995,1.057430571,1.400308351,-0.282733548,1.780881586,1.848012154,0.57499842,0.764180281,-0.226662205,-0.051801466,0.889086182,0.674608643,0.860334205,-0.696229893,-0.180716711,-0.321488806,2.467639356,0.155682323,-0.367592895,1.202518272,1.75909509,0.97043903
MIN,MoWilliams,PG,-0.194488181,-0.080973816,0.924354793,0.751049456,0.996840178,-0.224419194,1.17109649,1.275891214,0.40294818,0.563698442,-0.198946747,-0.022830028,0.562728638,0.347309324,0.758235845,-0.696229893,-0.240863223,-0.407210375,2.580170141,0.155682323,-0.367592895,0.826875568,1.75909509,1.106652012
CHO,MoWilliams,PG,-0.743439956,-0.273782719,1.23105967,1.568065762,2.041110743,-0.350766962,2.390666681,2.706193564,0.804398739,1.107863433,-0.263616148,-0.09043005,1.460211884,1.067367826,0.957570738,-0.696229893,-0.000277173,-0.235767236,2.355108571,-0.077304326,-0.367592895,1.765982328,1.887925207,0.698013067
SAS,ReggieWilliams,SF,-1.017915843,-0.813647648,-1.562145466,-1.087237233,-1.115434374,-0.399362257,-0.658258795,-0.497683699,-0.973453737,-1.097436793,1.306926439,-0.46705875,-0.905880311,-1.027347817,1.482648015,-0.696229893,-1.143060912,-1.050122148,-0.739488016,-1.242237569,-0.837274886,-1.107684358,-1.332827701,-1.481394638
TOT,ShawneWilliams,SF,0.668150323,0.034711526,-0.24769599,-0.525538523,-0.45089856,-0.224419194,0.561311395,0.532133992,-0.801403497,-0.839674429,0.078207827,0.373112964,-0.579522766,-0.765508362,0.874919685,-0.319675758,-0.240863223,-0.321488806,-0.626957231,-0.543277623,-0.132751899,-0.450309626,-0.817507236,0.561800085
MIA,ShawneWilliams,SF,-0.076855658,0.034711526,0.157592598,-0.321284446,-0.284764606,-0.010599895,1.17109649,0.93261865,-0.744053417,-0.811034166,0.170592685,0.75939881,-0.579522766,-0.634588634,0.743650365,-0.319675758,-0.000277173,-0.064324096,-0.570691838,-0.310290974,0.102089096,-0.224924003,-0.817507236,1.242864993
DET,ShawneWilliams,SF,-1.057126684,-0.813647648,-1.20067186,-0.985110195,-0.830633311,-1.060258272,-0.658258795,-0.268835323,-0.858753577,-0.868314692,-0.161992804,-1.172030418,-0.742701539,-0.89642809,1.482648015,-0.445193803,-0.962621374,-0.835818224,-0.795753408,-1.00925092,-0.367592895,-0.976209411,-0.946337352,-0.936542712
NOP,JeffWithey,C,-0.351331545,-0.813647648,-1.37593179,-1.036173714,-1.18663464,0.718329532,-0.963151343,-1.069804639,-0.801403497,-0.896954954,0.383077858,0.276541503,-0.334754608,-0.241829451,-0.07313651,-0.319675758,-0.842328349,-0.707235869,-0.852018801,-1.242237569,0.336930092,-0.976209411,-1.075167468,-1.345181657
TOT,NateWolters,PG,-0.978705002,-0.813647648,-0.850152,-0.985110195,-0.949300421,-0.729810264,-0.963151343,-0.898168357,-0.744053417,-0.696473116,-0.540770722,-1.162373272,-0.987469697,-0.961887953,-1.760190355,-0.570711848,-0.782181837,-0.750096654,-0.458161053,-0.543277623,-0.60243389,-1.088902222,-0.688677119,-1.072755694
MIL,NateWolters,PG,-1.370813413,-0.813647648,-0.729660798,-0.934046676,-0.925566999,-0.379924139,-0.963151343,-0.783744169,-0.686703337,-0.696473116,0.032015398,-0.814716011,-0.987469697,-0.89642809,-2.163721967,-0.821747938,-0.722035324,-0.792957439,-0.514426446,-0.310290974,-0.837274886,-1.032555817,-1.075167468,-0.936542712
NOP,NateWolters,PG,-1.410024254,-0.813647648,-0.992550693,-1.087237233,-0.973033842,-1.147729803,-0.963151343,-0.955380451,-0.858753577,-0.696473116,-1.159749271,-1.577630555,-0.987469697,-1.027347817,-0.948265306,-0.319675758,-0.782181837,-0.664375084,-0.401895661,-0.776264272,-0.367592895,-1.145248628,-0.173356654,-1.345181657
TOT,BrandanWright,PF,1.138680415,-0.543715183,-0.028621077,0.087223707,-0.45089856,2.098435916,-0.963151343,-1.069804639,0.46029826,-0.009106812,1.741135271,1.647856254,-0.253165222,-0.176369587,0.004652716,1.061022736,0.05986934,0.407144537,-0.739488016,0.155682323,2.215658056,-0.093449057,-0.817507236,-0.391690786
DAL,BrandanWright,PF,-0.743439956,-0.813647648,-0.094343551,0.393604822,-0.403431716,3.128656174,-0.963151343,-1.069804639,0.804398739,0.048173714,2.674222337,2.671513744,-0.008397064,0.020010004,0.267191355,1.312058826,-0.180716711,0.321422967,-0.795753408,-0.077304326,2.920181043,0.188282971,-0.817507236,-0.119264823
BOS,BrandanWright,PF,-1.488445936,-0.813647648,-0.959689456,-0.729792599,-0.973033842,1.408382724,-0.963151343,-1.069804639,-0.457303018,-0.63919259,1.03901035,0.962198878,-0.824290925,-0.830968226,-0.948265306,0.056878377,-0.722035324,-0.53579273,-0.458161053,-1.242237569,0.571771087,-0.844734465,-0.688677119,-1.61760762
PHO,BrandanWright,PF,-0.233699022,-0.543715183,0.212361327,0.036160188,-0.355964872,1.495854256,-0.963151343,-1.012592545,0.40294818,0.076813976,1.196064609,1.049113194,-0.253165222,-0.176369587,-0.136340257,1.186540781,0.360601903,0.664309246,-0.683222623,0.388668971,1.980817061,-0.149795462,-0.946337352,-0.391690786
POR,DorellWright,SF,0.079987707,-0.736524087,-0.795383272,-0.729792599,-0.640765935,-0.457676611,0.408865121,0.246073523,-0.973453737,-0.896954954,-0.74401741,0.150998603,-0.49793338,-0.56912877,0.558900953,-0.696229893,-0.301009736,-0.45007116,-0.514426446,-0.543277623,-0.367592895,-0.600566707,-0.946337352,-0.800329731
PHI,TonyWroten,SG,-0.625807433,-0.235220938,1.121522214,1.465938724,1.851243368,-0.224419194,0.866203943,1.619163778,1.320549458,1.394266059,0.133638742,-0.244944389,2.194516358,2.769324287,-0.136340257,-0.194157713,-0.240863223,-0.192906451,1.904985431,2.252562161,-0.132751899,1.709635923,3.433886602,0.97043903
BOS,JamesYoung,SG,-0.586596592,-0.813647648,-0.970643202,-0.882983157,-0.806899889,-0.710372146,-0.200919974,0.131649335,-0.973453737,-1.040156268,0.641755461,-0.34151585,-0.661112153,-0.56912877,-0.695450321,-0.696229893,-0.842328349,-0.835818224,-0.795753408,-0.776264272,-0.60243389,-0.82595233,-1.203997585,-1.345181657
